Id,SalePrice
1619,145448.59418455503
1620,185079.33956713567
1621,148052.05445119823
1622,149213.55714065005
1623,316706.06839059317
1624,209690.4172629354
1625,120628.70552598784
1626,155802.14193548713
1627,190420.13945478806
1628,264097.8245433739
1629,178018.37292369816
1630,343043.45646770485
1631,203937.12978927547
1632,232138.81771109535
1633,162828.80921033354
1634,183174.7648979372
1635,184668.2273158569
1636,157306.7677003988
1637,195474.79309207993
1638,191650.10094268012
1639,183443.78043197922
1640,229361.1038780926
1641,182499.7099115242
1642,223745.91082592824
1643,203854.59936433987
1644,227190.14442549675
1645,202022.92444751575
1646,164767.73476119144
1647,153015.4981686244
1648,137947.64956181974
1649,143076.5628879082
1650,116667.24126662406
1651,118258.80979738377
1652,85481.00573666509
1653,97534.86471908285
1654,158091.4497189301
1655,151345.14936280836
1656,146579.4804485319
1657,160040.55306490534
1658,147422.86386493107
1659,130965.71167249724
1660,161182.78764187358
1661,467082.2696501104
1662,418909.3262370578
1663,354502.20749417803
1664,441568.46034659573
1665,336871.53654517327
1666,322981.46091774385
1667,383926.913524204
1668,351803.4166029488
1669,292174.7528903602
1670,343320.90916017856
1671,256234.98862808518
1672,450977.71881143353
1673,320056.9690874526
1674,215763.5664899622
1675,183234.60321056217
1676,183810.61857888795
1677,212608.93893728225
1678,409423.80801139656
1679,395045.4708517128
1680,328084.01212321856
1681,284015.41595654114
1682,309451.4669357393
1683,170479.70221130303
1684,172080.35349758607
1685,175948.91391642706
1686,165344.0144362249
1687,166995.5882192346
1688,182297.7187631474
1689,195404.71747786494
1690,191760.74488681892
1691,176111.82820690513
1692,241874.61471114977
1693,165967.56547932766
1694,184705.10545192147
1695,164834.02110830476
1696,238818.81706833234
1697,167731.37286916847
1698,380928.520566422
1699,341232.1548342839
1700,253109.59867953946
1701,265190.7543230464
1702,263321.38904917135
1703,250974.21479299446
1704,312942.1770331639
1705,228901.46230659075
1706,416402.8902920066
1707,231024.43367253948
1708,213708.87278224409
1709,281031.25225283235
1710,218245.0175757814
1711,251649.17191442908
1712,259937.02004523162
1713,253953.7785753987
1714,210596.57660259327
1715,203115.21438144118
1716,191051.58641687655
1717,165289.1475361632
1718,138492.51605818525
1719,199801.7882270804
1720,245050.95732511656
1721,159907.05889550777
1722,128883.72413822894
1723,153660.12912843615
1724,217910.2237968015
1725,225571.0997874672
1726,197328.64787613502
1727,169982.92110783662
1728,190241.37288906163
1729,164893.9445070184
1730,168697.3424700368
1731,126927.63029637742
1732,118044.35271865831
1733,118959.41728944027
1734,126131.24533508612
1735,131295.90652877116
1736,121697.08856099869
1737,358069.7053586212
1738,227223.1589116946
1739,287709.2976498899
1740,222024.01428861893
1741,203407.82217651172
1742,165263.67370497092
1743,165184.93140060402
1744,324648.25334827503
1745,220676.48550002355
1746,212656.94869287725
1747,207992.5539628153
1748,218829.73701265786
1749,158852.6518620535
1750,128751.03937611457
1751,234425.2854139712
1752,121422.44040366562
1753,140537.38565559467
1754,201868.4332056781
1755,157456.52070132
1756,128372.60807464486
1757,122142.25094749212
1758,157585.36585630642
1759,155979.95993726543
1760,160331.86851391385
1761,144333.54033129924
1762,185937.9542324479
1763,165897.84645996633
1764,115164.91224333156
1765,164241.56163474743
1766,184082.5329779444
1767,230636.26604071152
1768,141642.0341022898
1769,159386.2184214394
1770,140233.13797288635
1771,140482.39006025603
1772,139155.0487344488
1773,146438.32242401346
1774,103482.61409257603
1775,136363.1391895654
1776,126260.46003235063
1777,118771.89622214317
1778,131165.5725647521
1779,124155.97377760678
1780,179985.74172863565
1781,123298.26037534897
1782,97914.34220350138
1783,149677.25308968703
1784,105097.19306877551
1785,118965.85056675306
1786,127739.76480182502
1787,157025.3217797321
1788,57128.57237603839
1789,105268.2133494646
1790,96639.33275060938
1791,187639.7619495166
1792,163312.54761858034
1793,132398.75975175106
1794,145288.44260039058
1795,141884.3557487458
1796,136822.78000542006
1797,125122.76882114988
1798,133175.63007904455
1799,116288.08883405448
1800,134759.60713026288
1801,142284.79018073026
1802,140823.5587827329
1803,140262.99591689592
1804,143851.05129013496
1805,132074.14061391936
1806,113526.37447544509
1807,115733.73113485795
1808,118300.8413924827
1809,124865.76847246992
1810,154869.92583040748
1811,101644.58527426707
1812,99008.20871700675
1813,122081.88905013232
1814,103352.4471709272
1815,59312.46219945061
1816,105110.39553936094
1817,119115.12671454113
1818,169973.15955554318
1819,123326.46215874274
1820,62094.48398504969
1821,112697.74453848366
1822,151697.39711863152
1823,53716.15971479497
1824,145863.20018419912
1825,135679.95878602003
1826,102280.98690565012
1827,115436.68815165
1828,131697.07564131898
1829,132596.3615030134
1830,157526.957403835
1831,144489.1187844554
1832,75461.91433204165
1833,129163.51438124005
1834,134957.63998866134
1835,130317.82608349195
1836,133308.75408458267
1837,91855.30677269268
1838,134283.04500434495
1839,87512.44397873567
1840,178298.6157168239
1841,145397.59158650797
1842,95751.41091111052
1843,141515.39392177082
1844,146027.29605400653
1845,145656.44857635433
1846,150734.34367743283
1847,168732.1676376571
1848,56944.96236297819
1849,103348.37933296713
1850,124529.62555392069
1851,157847.42954377842
1852,126531.99822213485
1853,122156.19688932107
1854,163799.1062324417
1855,153472.87678341748
1856,212844.09369999683
1857,160205.09498116034
1858,147998.77496294858
1859,117954.6451778343
1860,143771.49128279492
1861,124184.24110112227
1862,312380.4188818659
1863,306763.25879378564
1864,306763.25879378564
1865,350674.6366466471
1866,367556.449835504
1867,248600.61560140434
1868,298521.1205639473
1869,201404.96237057712
1870,266762.78747604816
1871,252229.06611722446
1872,178496.00101304433
1873,237748.31937992387
1874,144308.86179827747
1875,204702.16147099432
1876,199029.75274078143
1877,212747.53938583465
1878,210192.644413873
1879,128765.80650296033
1880,138509.9561032167
1881,214121.5987039794
1882,237063.7534819942
1883,197154.89024643635
1884,212172.11580643637
1885,251515.84350866897
1886,301506.4640632913
1887,203398.5701228975
1888,297768.7334985443
1889,165066.35127857642
1890,142687.2620620874
1891,147166.5201367087
1892,108828.77850327859
1893,124306.15308052751
1894,109923.93649673813
1895,130709.76222560128
1896,133478.3116381376
1897,120656.5867193608
1898,113408.87846553752
1899,156628.3043181846
1900,141798.05326539354
1901,183801.38428112867
1902,146706.86154882313
1903,215052.23593600225
1904,150275.8988737886
1905,191439.7993284922
1906,145947.46193228697
1907,175053.43259280018
1908,118590.38968902487
1909,135089.88655591806
1910,126160.59710240034
1911,194539.8671804902
1912,241761.7799387843
1913,143190.41388304165
1914,72627.61930101644
1915,367602.6535799237
1916,83780.83101200336
1917,225108.72987613737
1918,139318.49696109397
1919,148765.20297595384
1920,147525.48043106677
1921,448396.71482185664
1922,341319.5754461277
1923,227262.02171345204
1924,210394.12719054116
1925,214314.88891398377
1926,375368.76554049196
1927,136597.61803271595
1928,147028.4667721836
1929,133745.60340287752
1930,143402.74172913758
1931,150391.65999188827
1932,147416.63832070786
1933,172826.2489370977
1934,184862.95262006557
1935,174097.70298157362
1936,193881.47237843968
1937,184490.87665309108
1938,182067.47772569687
1939,227767.01687129994
1940,195913.00612338784
1941,173989.38093875532
1942,185120.72275082025
1943,208192.00244792976
1944,342299.6766396712
1945,411381.4959139354
1946,149728.65050789592
1947,333346.8947436732
1948,170824.7458984768
1949,250962.6576297644
1950,178803.4895852122
1951,270135.43555828073
1952,185603.707438934
1953,166301.94177895598
1954,181837.89544816312
1955,129485.7214474142
1956,307424.9594272544
1957,159093.0543616029
1958,273884.97256790305
1959,131855.32191583427
1960,106275.10951620033
1961,124813.39929383005
1962,92501.68272920322
1963,103685.37737108003
1964,107227.83509167781
1965,150185.22922507706
1966,144607.27556599412
1967,283361.9740397512
1968,402508.83773533866
1969,407408.38104590756
1970,470766.866383638
1971,462961.6743318189
1972,325868.2426844119
1973,292381.24722778756
1974,285556.7821210067
1975,454258.6252595029
1976,246929.18394414763
1977,346994.17438868416
1978,334376.3219190051
1979,310540.160801679
1980,182480.22418007723
1981,322680.3070425083
1982,222739.54007260583
1983,205257.86150548919
1984,164559.08916984257
1985,193794.2640643317
1986,180153.70418854442
1987,181141.75912268535
1988,176602.34522397793
1989,187478.93747671274
1990,213729.23657502356
1991,224439.68106270023
1992,207498.78708278036
1993,168451.7095659734
1994,233363.91739717283
1995,174613.8429971056
1996,241380.48551120778
1997,308424.97092920926
1998,386863.4363110162
1999,262883.2240410637
2000,284242.19273247034
2001,258112.4716975649
2002,222377.71933450448
2003,257377.0534421572
2004,251318.49250944625
2005,214770.02236252138
2006,247807.7919685148
2007,230720.97058824802
2008,224294.19457551758
2009,199438.56389148123
2010,187873.0305895465
2011,137590.43918109746
2012,181961.683521817
2013,192143.06855955353
2014,181094.99949186915
2015,197588.55964721504
2016,197716.83651660162
2017,200269.2670672834
2018,123846.2160100402
2019,136095.8546723356
2020,102820.71930058715
2021,115976.587032255
2022,173717.65726010504
2023,148470.1178506014
2024,256458.28343557156
2025,399686.9591180149
2026,176477.46803977888
2027,152462.3938054022
2028,161579.83603508727
2029,175926.51330154375
2030,285348.36148597393
2031,253244.73200313005
2032,284037.0915224309
2033,270586.9001111355
2034,157454.28310457672
2035,203179.9757594644
2036,180886.83225248012
2037,199368.2878736749
2038,308001.5287929427
2039,219123.25215059455
2040,383404.88957507024
2041,285938.3329751654
2042,197942.70094350103
2043,175517.23192098338
2044,178893.66889743862
2045,212530.8092116045
2046,132488.32929028384
2047,143991.21155851695
2048,141394.44543656643
2049,128102.26358016104
2050,183883.25631141977
2051,115523.81669922495
2052,132743.0731302341
2053,143319.34866700874
2054,94851.6431148896
2055,150011.6357315152
2056,138903.6967221293
2057,120464.19313189869
2058,218155.2033466986
2059,139784.57263404044
2060,173538.08040163026
2061,162073.69461422993
2062,135916.0329237114
2063,112777.54136297153
2064,140276.31949577096
2065,117349.32466370294
2066,180449.42769256714
2067,122181.96052766535
2068,106748.3238562606
2069,89729.49570317658
2070,113408.23286078914
2071,98460.0684765543
2072,137163.651098622
2073,139528.71984266012
2074,167208.6253157675
2075,149335.38442333436
2076,127105.31705369806
2077,163762.0120382968
2078,136169.41984202093
2079,133787.24793089027
2080,119727.09456246813
2081,124839.55446994593
2082,107981.43700757403
2083,138615.56134607148
2084,112761.83139102886
2085,118435.7636880242
2086,137388.08370799804
2087,123430.2954714602
2088,89506.26319519013
2089,87561.2031556541
2090,139011.0827663007
2091,123908.12418721445
2092,128014.94448531531
2093,123054.75104060731
2094,108863.30491391785
2095,153814.57924969238
2096,78906.96869305057
2097,103653.1424011188
2098,150848.0136333414
2099,67929.30881277271
2100,98562.17511770618
2101,129062.63845502265
2102,126723.55225268191
2103,106385.21166405517
2104,135873.06606779865
2105,123189.73252705538
2106,77821.367065985
2107,240042.60380702166
2108,121464.66055741352
2109,115198.45598702706
2110,128047.4861328836
2111,148617.2223242981
2112,135952.63561983375
2113,122576.5817893408
2114,107910.88204169014
2115,153919.5367587954
2116,129497.07449434567
2117,152134.53761171532
2118,113999.11063670383
2119,117930.48029109962
2120,115339.64023579299
2121,119508.41422626567
2122,109803.71287050926
2123,82930.59496195037
2124,148531.28013644807
2125,124784.67685607751
2126,151033.32545357113
2127,151834.07843588904
2128,140656.78067836052
2129,111461.16825652862
2130,156973.31966108485
2131,132508.7447623833
2132,114798.14494235371
2133,124400.8737201776
2134,122359.68887856894
2135,109793.65647868066
2136,72781.08382110228
2137,109477.64538029947
2138,136859.35506191725
2139,157005.2941822368
2140,138355.92897333295
2141,157778.32972510305
2142,131151.7529208406
2143,147878.72011979733
2144,130429.69756772551
2145,127922.32551004656
2146,169137.19161970468
2147,140472.60105134457
2148,131452.78965039382
2149,151368.70416342485
2150,224266.36474290423
2151,113251.88220409029
2152,188502.89004397485
2153,153159.00728167163
2154,107311.7814700902
2155,147861.23174021038
2156,269036.55430155346
2157,230194.31837671908
2158,238709.69693683137
2159,202777.6167109141
2160,172478.05549538278
2161,249468.86032681252
2162,439435.54435128625
2163,336309.1899154366
2164,240227.0797705802
2165,164098.42059274577
2166,153018.56566251235
2167,214140.20051569864
2168,198125.6910183518
2169,204412.63995818575
2170,218615.0507733647
2171,151460.35852910666
2172,144812.33343363958
2173,164861.32540307764
2174,231191.02522210713
2175,276623.5164541726
2176,331974.4034247866
2177,245213.22643391343
2178,205827.31879204782
2179,139772.19278575474
2180,213979.10977144702
2181,191082.2514452664
2182,228757.84767164884
2183,202031.42122040305
2184,132671.07498179673
2185,135604.1152176402
2186,143490.84056418322
2187,161508.4941349066
2188,158707.3892481382
2189,205121.92026065642
2190,79146.2689653638
2191,77197.21180835587
2192,90526.16328859811
2193,114137.9254923976
2194,107819.39190002663
2195,107005.39615413292
2196,127719.50690614537
2197,110585.22153263696
2198,152980.94527200068
2199,175918.02705551864
2200,140591.941282556
2201,149831.60395305423
2202,191328.0148040355
2203,163969.42251247924
2204,180068.5663183918
2205,119763.95214420847
2206,138246.0072326195
2207,206523.36132366912
2208,203969.14084775076
2209,224012.75022510753
2210,123177.14976029722
2211,111785.97039799768
2212,113501.68854045481
2213,115363.37566637556
2214,133509.7259768187
2215,113387.99951727978
2216,145357.93052362293
2217,88258.76411229663
2218,79215.1359053556
2219,75356.22063844005
2220,101398.48800409985
2221,365686.70040264307
2222,254617.58408624423
2223,294686.30892555806
2224,215859.31532123574
2225,131411.1538573336
2226,207124.91582504203
2227,202784.372040451
2228,282046.94517749886
2229,248402.08195553548
2230,165860.04688636563
2231,227014.99312534026
2232,176060.38146442143
2233,166186.36414295438
2234,232339.2287260277
2235,229919.18035255733
2236,273707.07176317123
2237,281643.4200333731
2238,198992.47723418052
2239,117522.3313834502
2240,164255.96141298005
2241,158522.39548281135
2242,131420.8677595024
2243,126531.73353717008
2244,95926.72604176828
2245,98915.47876705267
2246,142697.52977249218
2247,95256.1640198945
2248,125203.25240431607
2249,122601.92936369417
2250,134617.1519161881
2251,129463.08925893198
2252,176419.72592816918
2253,153200.38225243398
2254,170573.99640174344
2255,190503.1008387761
2256,182965.09708244054
2257,222789.08983215052
2258,164736.6785027493
2259,178199.7254387161
2260,147819.73292783246
2261,182285.79230033932
2262,212213.8397425543
2263,372348.5288071435
2264,409099.62611790054
2265,166247.8774683618
2266,299938.83622139704
2267,348199.4467231452
2268,391663.5139558672
2269,136804.02691579287
2270,179411.52359493566
2271,205579.38264567076
2272,188377.8378202837
2273,161692.6297824937
2274,174496.11662872526
2275,143856.96280358353
2276,182749.01278473064
2277,182534.65142526792
2278,149242.5705142658
2279,129299.2273164329
2280,103724.86097648615
2281,177480.45353275948
2282,188190.72498155135
2283,92717.09061361702
2284,116388.76997668302
2285,143837.55817066965
2286,128335.81542181302
2287,313210.702926115
2288,259705.5592364387
2289,407874.8110020354
2290,423396.14386617456
2291,334262.49522469006
2292,441624.39154073055
2293,466625.4077007364
2294,417316.1725572681
2295,408126.17023098073
2296,228843.90157310237
2297,312133.9917135811
2298,314594.9437524678
2299,383458.89756565914
2300,308620.8429872873
2301,286499.5678921416
2302,212955.4440712888
2303,227756.4198253386
2304,218497.89303876078
2305,176625.11644192235
2306,182764.18783769422
2307,190310.72822614436
2308,209392.55133163184
2309,279936.6289572552
2310,209554.34722313567
2311,180342.58831342455
2312,192295.7705181432
2313,169577.76019999894
2314,168531.75868661187
2315,179939.62307265753
2316,185059.89342863832
2317,177518.49845302623
2318,188412.9206272908
2319,179783.30430190207
2320,181139.91888911944
2321,228290.46694764553
2322,163019.0818268806
2323,175214.73653004324
2324,166995.70644244438
2325,209244.4531205902
2326,164316.41467034872
2327,200920.82686509535
2328,224852.48295525246
2329,179775.72277596948
2330,175929.51523561522
2331,306175.9407281612
2332,416204.1937766438
2333,281795.5889609434
2334,262744.5359029574
2335,256230.30012687732
2336,299907.23345669324
2337,210347.1963451867
2338,281955.64492027834
2339,217488.08913680658
2340,372821.8386125215
2341,233172.32710476086
2342,227849.2405619176
2343,220681.00668447107
2344,223013.32008087786
2345,225791.0241984181
2346,225499.70301643666
2347,200749.54433626277
2348,240428.6286904115
2349,187732.33857701495
2350,291236.7179486962
2351,244519.23216993143
2352,227303.4027464342
2353,243583.47758650847
2354,136021.59060719237
2355,142707.55121196544
2356,152055.77358275407
2357,201380.10740231277
2358,196242.01339822807
2359,129249.10929445106
2360,121062.90691455867
2361,139040.77686699698
2362,243347.9602804648
2363,149837.55635318003
2364,151501.8579747708
2365,217465.4445709656
2366,196374.69702428335
2367,216121.59286085138
2368,204561.0120896816
2369,215784.47556687228
2370,168725.6676981588
2371,171909.49763734237
2372,183433.6321707009
2373,260839.6457369255
2374,288193.47176321707
2375,238052.8502017177
2376,285330.69478972134
2377,361182.30890472437
2378,142629.18729981684
2379,190556.72991421763
2380,142038.5206422276
2381,164010.80010048853
2382,198057.3907362551
2383,198792.02081788235
2384,245857.98938098046
2385,164666.00388939696
2386,140909.04335665217
2387,132318.74692987933
2388,104379.24150431064
2389,130022.011889752
2390,146546.74553528242
2391,137556.2909801422
2392,115935.22829848154
2393,167872.91787877216
2394,153220.15657948283
2395,217936.3659239877
2396,149417.90079229116
2397,242264.54405013003
2398,132214.65940671792
2399,55946.056283041384
2400,64616.32887833978
2401,116405.91042463211
2402,138658.6266810249
2403,124457.04540659515
2404,150375.7097605288
2405,166578.77076512342
2406,140362.5725661757
2407,133577.77999245565
2408,145179.56488312333
2409,129327.13452090467
2410,166416.98148796277
2411,119068.26138791308
2412,156834.14507574713
2413,134720.65396658753
2414,142934.88314309588
2415,117922.5846909263
2416,129700.95229706058
2417,131437.79378233955
2418,126064.88265451822
2419,135011.58086119095
2420,126519.75156075432
2421,140382.29574688504
2422,109741.16732159072
2423,123886.00548319983
2424,148184.33532554464
2425,260755.20201956065
2426,126465.4340801703
2427,141964.3980331857
2428,172523.118195061
2429,120410.5464337474
2430,131891.85495627008
2431,109702.49181223944
2432,141935.6456530205
2433,153705.70638090128
2434,145642.66931368905
2435,153093.1483311705
2436,121892.9649413297
2437,119254.55856391606
2438,129147.0151234049
2439,117008.64137453529
2440,123367.48717331474
2441,84050.1164248398
2442,99871.816792891
2443,130967.06073952548
2444,134981.52915874263
2445,89059.46102792463
2446,129334.79697022133
2447,190225.7250147988
2448,147438.72615655768
2449,111910.41353337993
2450,152661.84360473673
2451,124085.73633329489
2452,213267.69501748437
2453,99699.406753478
2454,128914.26114022823
2455,99661.33554071422
2456,134222.62999555262
2457,124636.13820511108
2458,123339.91609560093
2459,116780.48487869286
2460,136728.58980089336
2461,123871.65981134963
2462,137843.9209607665
2463,123306.53554679433
2464,183289.20545925494
2465,145834.92469080395
2466,113318.35560474411
2467,132155.43220511443
2468,77579.10792662652
2469,75253.38172453316
2470,197776.53221069582
2471,195788.41929621447
2472,164238.9169755314
2473,122455.65256269691
2474,98775.04475401847
2475,208353.37252889568
2476,116778.13368825847
2477,139485.63535258416
2478,152655.81491856952
2479,108938.4922692794
2480,156620.3903026626
2481,129049.0133362314
2482,136263.4075135414
2483,114628.37750032841
2484,127828.02652229213
2485,125060.48889118916
2486,148431.62630325442
2487,189104.40549013298
2488,145760.37242781676
2489,149507.3660151115
2490,156757.18269419746
2491,101475.13063191442
2492,195174.75583226045
2493,130802.19820166436
2494,152114.60466966813
2495,76661.09175233074
2496,247414.45461887014
2497,143937.57024681498
2498,112977.7046424565
2499,94826.6875948864
2500,128961.48102094687
2501,130961.88552859439
2502,142408.97289073162
2503,94900.20520192363
2504,179805.79379614527
2505,217537.9722724999
2506,244495.13666606235
2507,288677.8987347232
2508,247391.32452085163
2509,209836.9399481047
2510,218507.6149941985
2511,173415.72144101028
2512,210917.35078672305
2513,212758.91276464553
2514,251300.39361326207
2515,149114.1020638955
2516,170895.34551865078
2517,141698.53867723185
2518,148253.33386576196
2519,230573.05701090622
2520,203892.67836771935
2521,185781.79357148957
2522,220597.76961658229
2523,113859.89171125538
2524,145099.4422227624
2525,150595.38511716665
2526,135663.68798312248
2527,113567.30645221345
2528,132245.28508375995
2529,132967.7165939702
2530,121056.90524937988
2531,262508.18687823747
2532,227603.39737548024
2533,192102.7627468621
2534,207196.28921160733
2535,271147.15350380825
2536,239651.01764382303
2537,239390.08005363354
2538,193631.5712485742
2539,181158.890645237
2540,181374.2817901121
2541,186029.51714398043
2542,165103.56074510922
2543,130178.71949487242
2544,130053.68495967874
2545,130999.33466259153
2546,127918.7778739754
2547,143379.89983438107
2548,152790.77292509284
2549,149717.62566339146
2550,225995.02031427633
2551,146482.23660655107
2552,129598.9405509506
2553,70929.94974447315
2554,107987.78593380902
2555,126990.23105609286
2556,106632.01525356328
2557,117735.3425569783
2558,136097.0105886126
2559,130874.65150834157
2560,141797.63951598835
2561,125630.19604271889
2562,135573.2926165244
2563,157929.84974481404
2564,177829.42647751493
2565,138961.00032136272
2566,149395.66898742344
2567,130617.46902420155
2568,206185.64249946072
2569,205614.67179466973
2570,120014.03619040384
2571,169801.09430727526
2572,158823.72108784225
2573,182290.34514213895
2574,296689.8755228647
2575,131261.4755481803
2576,120755.84739500248
2577,156416.18556864996
2578,89478.27736459141
2579,78163.59341587416
2580,127739.8977043549
2581,124225.4076057054
2582,120234.22851030667
2583,265444.746355551
2584,138144.97280284337
2585,180126.55391248697
2586,210946.54220964422
2587,201905.8989619417
2588,147016.66719651112
2589,151411.867070004
2590,214721.67626397213
2591,215240.1676175031
2592,226368.09939829222
2593,270722.58209311747
2594,163488.47081513124
2595,210215.13936674912
2596,306254.7151376297
2597,191354.64640072786
2598,296132.0072665568
2599,305889.39625791024
2600,125121.01779118691
2601,153025.07860308542
2602,81985.43705996712
2603,87816.80312392779
2604,84605.91456133961
2605,81540.76260630229
2606,156177.5697336329
2607,183649.61281298444
2608,203804.25591383694
2609,171683.74792312528
2610,118975.25547755176
2611,121599.09305218181
2612,149003.8819132897
2613,132037.53730376146
2614,133314.06966106678
2615,158027.1764534301
2616,146957.24340450572
2617,190624.9046963755
2618,195970.9744940619
2619,179633.00582989244
2620,189302.30786615892
2621,186323.68029315266
2622,184629.22926750637
2623,231830.68776865516
2624,270614.5154687089
2625,301731.94725894893
2626,177057.78327725647
2627,172724.6436288441
2628,463421.7185118445
2629,442414.68997866503
2630,363403.788285509
2631,389219.1310045313
2632,469860.80423493625
2633,313257.2593089076
2634,390099.461977347
2635,156951.3812966442
2636,180702.7191749386
2637,187348.7908951696
2638,250571.3792439566
2639,188208.4483645176
2640,158844.37410165448
2641,111717.0700610248
2642,204677.16032860603
2643,98376.00998108392
2644,127446.28242782426
2645,99013.42205777385
2646,86105.5435427549
2647,91803.98038631112
2648,146940.92995462564
2649,146673.05254846485
2650,138780.31129440316
2651,150197.32479382612
2652,422145.68064109306
2653,226785.000248862
2654,222141.27402979543
2655,382056.0533347952
2656,357921.2054261553
2657,339124.84937538113
2658,288479.4022014876
2659,330673.35644014465
2660,342021.9869861207
2661,312414.10219734034
2662,373322.33932347334
2663,252184.7544270786
2664,279438.62611570896
2665,288562.858113858
2666,286934.8788901754
2667,159055.41826561114
2668,176293.24565974728
2669,176560.30311885994
2670,263284.58818187314
2671,188133.07331700966
2672,183260.7023866833
2673,215430.72993370073
2674,205815.26349647975
2675,166683.21809838258
2676,187705.7233439603
2677,201580.67296107038
2678,260101.45324494765
2679,257945.18831192446
2680,280280.1760025396
2681,414905.31461011164
2682,335746.9069118169
2683,493086.91614408366
2684,293675.8748890436
2685,348161.6231563573
2686,242420.45244862532
2687,311442.03015596827
2688,219809.58958478947
2689,207984.60173965865
2690,403424.027116241
2691,190507.32682031952
2692,130794.6877497484
2693,192142.94220195815
2694,127809.0089701298
2695,183535.8730656269
2696,183276.90745123583
2697,201157.217226295
2698,209818.9944836808
2699,164637.0221531878
2700,164926.84828536338
2701,156769.69095726375
2702,123303.93164065671
2703,134612.91521691432
2704,143908.83161653372
2705,123133.77141463122
2706,126682.68077728132
2707,126331.11428406001
2708,138669.61261815662
2709,104752.91464682933
2710,124518.43848648161
2711,276440.2783243067
2712,387929.50621047086
2713,169451.66109899106
2714,149444.53178232617
2715,167374.1333811421
2716,146082.97256614707
2717,160177.06199525992
2718,193617.46575313635
2719,153523.68846843042
2720,169380.0824396346
2721,144327.54529402108
2722,157690.05285391555
2723,151303.88198850348
2724,133260.05632468418
2725,128457.19780745431
2726,147276.20596823108
2727,172856.50078362547
2728,169382.4162860195
2729,153694.68371202773
2730,139197.3996137139
2731,126590.99008649142
2732,130458.90899741043
2733,155157.09337100098
2734,132020.31084260845
