Id,SalePrice
1640,252839.16
1641,188392.17
1642,226043.25
1643,216318.33
1644,230143.34
1645,204838.16
1646,164830.86
1647,159549.38
1648,135692.58
1649,141265.27
1650,118202.5
1651,118182.49
1652,93658.81
1653,100822.72
1654,151811.89
1655,149829.81
1656,149310.64
1657,155662.8
1658,152482.27
1659,135671.78
1660,159650.94
1661,468105.0
1662,354488.3
1663,361172.8
1664,414749.4
1665,304021.47
1666,317864.5
1667,343990.25
1668,347171.47
1669,296061.97
1670,345423.16
1671,246804.9
1672,464134.0
1673,297466.72
1674,229802.47
1675,186888.98
1676,190797.72
1677,206343.7
1678,381423.03
1679,389657.38
1680,336471.47
1681,242913.14
1682,292512.3
1683,174323.11
1684,167276.45
1685,171539.8
1686,166030.58
1687,170088.56
1688,184987.42
1689,191821.11
1690,183856.27
1691,178746.34
1692,277240.6
1693,174548.39
1694,182624.94
1695,168408.75
1696,283058.8
1697,170432.47
1698,367167.7
1699,304600.4
1700,243944.61
1701,266703.56
1702,245863.3
1703,254586.69
1704,295074.84
1705,229196.73
1706,377644.53
1707,230211.98
1708,229326.23
1709,261031.94
1710,218615.61
1711,267299.53
1712,242707.97
1713,270296.44
1714,216120.88
1715,206213.25
1716,188986.78
1717,168289.14
1718,125461.8
1719,205003.92
1720,253312.12
1721,166562.2
1722,115156.73
1723,152714.14
1724,219649.27
1725,237610.95
1726,190078.62
1727,174093.31
1728,170455.78
1729,168153.33
1730,163970.55
1731,127213.52
1732,137867.56
1733,118879.66
1734,121578.375
1735,131646.97
1736,118549.49
1737,297271.38
1738,221071.89
1739,281025.34
1740,213159.31
1741,194932.88
1742,168354.3
1743,167850.3
1744,293959.84
1745,207991.73
1746,205920.66
1747,216622.7
1748,217802.05
1749,156689.28
1750,131600.88
1751,239239.95
1752,121325.766
1753,147347.0
1754,208131.1
1755,171607.69
1756,130458.72
1757,120336.76
1758,144193.83
1759,165750.23
1760,161457.72
1761,143472.88
1762,183938.2
1763,170604.34
1764,116281.336
1765,186338.9
1766,177607.62
1767,226635.11
1768,146346.38
1769,166001.6
1770,147108.3
1771,127277.76
1772,135272.83
1773,139104.34
1774,124055.85
1775,136145.38
1776,126408.43
1777,120524.14
1778,140570.89
1779,117991.75
1780,169950.11
1781,126255.305
1782,90524.43
1783,136809.06
1784,105694.06
1785,127080.766
1786,142072.67
1787,159552.9
1788,63387.055
1789,100343.734
1790,95048.99
1791,198536.8
1792,158072.77
1793,143787.31
1794,150788.8
1795,141793.73
1796,143758.2
1797,126007.44
1798,125779.086
1799,117564.21
1800,133853.28
1801,124094.92
1802,132447.12
1803,154978.61
1804,145981.8
1805,139543.44
1806,112839.03
1807,141934.8
1808,123989.164
1809,124349.516
1810,159826.66
1811,102952.7
1812,95495.39
1813,124139.734
1814,102841.06
1815,72263.65
1816,107559.586
1817,129057.3
1818,154256.05
1819,124278.45
1820,71005.984
1821,112013.55
1822,158318.44
1823,63391.32
1824,132078.8
1825,147947.58
1826,98560.125
1827,106746.65
1828,139185.48
1829,116144.16
1830,154171.84
1831,153042.25
1832,99898.734
1833,147078.31
1834,119490.13
1835,144881.36
1836,132955.0
1837,92295.375
1838,123025.75
1839,93541.31
1840,176197.22
1841,154914.25
1842,86676.695
1843,136372.5
1844,142891.3
1845,152147.42
1846,156550.66
1847,160475.12
1848,56288.36
1849,107532.63
1850,120142.74
1851,156922.17
1852,128097.85
1853,141341.12
1854,166688.34
1855,151332.42
1856,212780.66
1857,160886.55
1858,143103.53
1859,121638.55
1860,159654.61
1861,121016.28
1862,300389.88
1863,287357.0
1864,287357.0
1865,347461.25
1866,334740.7
1867,238852.28
1868,297212.97
1869,198145.08
1870,246560.0
1871,256688.03
1872,174507.2
1873,227376.81
1874,136862.97
1875,208673.22
1876,194206.03
1877,212130.61
1878,205053.1
1879,132232.12
1880,138392.98
1881,242069.1
1882,257395.83
1883,193423.98
1884,206194.4
1885,247200.95
1886,311113.2
1887,201422.16
1888,296402.16
1889,167457.55
1890,123919.65
1891,142265.31
1892,101551.93
1893,124357.836
1894,121079.67
1895,136486.78
1896,123673.16
1897,116337.8
1898,113463.625
1899,157248.92
1900,142732.42
1901,173902.67
1902,140693.66
1903,202968.36
1904,141859.77
1905,188107.17
1906,164204.39
1907,202886.23
1908,117254.445
1909,133391.19
1910,124085.086
1911,194419.61
1912,277702.9
1913,147249.39
1914,81944.11
1915,345218.62
1916,79997.836
1917,260591.69
1918,136632.53
1919,167565.72
1920,159950.5
1921,399964.22
1922,326321.84
1923,216331.77
1924,205120.33
1925,213129.25
1926,384022.03
1927,132769.22
1928,152484.4
1929,130005.76
1930,139491.56
1931,145763.5
1932,142753.34
1933,190334.67
1934,178888.14
1935,173047.95
1936,193479.58
1937,178783.97
1938,169726.73
1939,252681.7
1940,201987.89
1941,174689.83
1942,184144.39
1943,221336.38
1944,331932.8
1945,379858.28
1946,158297.0
1947,326984.0
1948,160670.17
1949,244353.53
1950,179376.52
1951,252655.6
1952,214926.52
1953,171737.69
1954,189906.69
1955,124499.7
1956,282289.22
1957,159147.5
1958,303339.16
1959,133599.44
1960,107217.88
1961,122082.09
1962,98554.31
1963,104047.71
1964,109009.1
1965,147060.23
1966,144150.48
1967,309354.47
1968,406019.12
1969,387526.44
1970,426341.97
1971,459945.03
1972,330065.0
1973,272552.22
1974,331987.03
1975,444226.75
1976,280228.03
1977,341206.25
1978,365176.78
1979,324914.4
1980,189401.84
1981,333317.4
1982,229895.12
1983,199285.66
1984,161900.6
1985,213946.42
1986,208255.7
1987,188942.17
1988,177685.08
1989,193253.64
1990,218882.53
1991,219040.56
1992,214621.73
1993,168320.17
1994,241793.48
1995,181677.44
1996,253620.53
1997,331612.1
1998,323789.34
1999,287999.38
2000,288514.06
2001,269475.5
2002,235034.1
2003,240288.7
2004,275817.62
2005,225423.67
2006,232041.45
2007,255540.55
2008,214704.2
2009,192356.08
2010,184425.78
2011,136112.52
2012,183923.94
2013,184815.52
2014,179500.5
2015,191105.7
2016,191141.44
2017,200603.88
2018,120814.89
2019,134303.7
2020,111542.03
2021,112191.625
2022,184729.53
2023,150158.16
2024,252857.03
2025,370595.7
2026,176886.55
2027,158439.55
2028,171397.2
2029,179693.38
2030,281431.22
2031,238496.36
2032,250278.88
2033,256200.38
2034,164512.78
2035,210760.48
2036,195847.89
2037,217138.7
2038,278284.88
2039,219034.14
2040,311673.5
2041,257278.44
2042,205473.61
2043,164509.81
2044,170112.88
2045,215796.12
2046,132445.88
2047,143171.22
2048,140452.48
2049,125100.57
2050,178306.55
2051,112969.37
2052,133763.45
2053,141357.66
2054,92274.47
2055,158934.97
2056,141566.69
2057,118390.805
2058,222829.88
2059,135053.11
2060,166542.14
2061,168054.42
2062,133403.08
2063,112656.48
2064,144633.38
2065,125083.24
2066,183656.39
2067,126054.734
2068,126180.77
2069,90665.67
2070,109739.2
2071,100123.81
2072,127182.69
2073,142439.61
2074,170883.73
2075,153487.8
2076,121794.21
2077,150426.67
2078,128869.24
2079,130621.06
2080,117294.15
2081,122391.58
2082,117865.16
2083,143182.62
2084,111398.35
2085,123000.25
2086,131544.77
2087,118501.09
2088,103330.86
2089,85712.28
2090,122734.03
2091,117829.64
2092,133203.42
2093,131236.98
2094,115854.54
2095,152008.2
2096,95974.74
2097,96830.8
2098,154559.69
2099,72159.42
2100,90926.38
2101,131076.16
2102,123777.21
2103,107168.63
2104,122730.5
2105,136475.33
2106,81308.28
2107,220029.34
2108,115119.32
2109,113365.75
2110,132743.27
2111,141766.55
2112,142850.16
2113,124546.02
2114,107887.43
2115,157916.52
2116,126930.055
2117,154484.92
2118,123258.8
2119,107755.45
2120,112887.12
2121,118253.38
2122,113526.31
2123,97026.18
2124,163892.83
2125,127716.375
2126,153764.95
2127,163576.4
2128,133877.25
2129,106886.83
2130,148937.33
2131,153007.9
2132,115603.54
2133,124252.58
2134,122575.34
2135,105689.48
2136,79242.62
2137,114219.51
2138,141049.38
2139,153940.61
2140,134762.28
2141,152103.1
2142,130126.586
2143,141352.22
2144,122340.016
2145,129004.12
2146,169322.1
2147,139714.8
2148,135973.95
2149,146010.19
2150,221211.84
2151,121743.4
2152,190808.73
2153,163862.67
2154,107772.81
2155,138681.94
2156,274244.75
2157,232195.73
2158,243284.44
2159,207655.55
2160,177142.73
2161,238575.16
2162,382994.62
2163,337760.97
2164,248969.22
2165,188979.38
2166,149693.92
2167,213420.28
2168,202611.31
2169,197686.33
2170,215558.66
2171,153364.69
2172,141432.8
2173,172466.19
2174,238614.84
2175,293499.12
2176,341644.2
2177,258544.56
2178,210255.05
2179,144234.08
2180,226026.81
2181,187862.05
2182,230969.31
2183,198184.5
2184,134566.55
2185,128957.6
2186,146645.22
2187,156688.19
2188,156999.77
2189,220469.53
2190,81854.89
2191,85824.36
2192,88669.78
2193,116144.68
2194,104155.97
2195,102451.26
2196,108518.23
2197,116857.516
2198,154289.97
2199,167416.06
2200,143510.7
2201,144429.9
2202,203897.72
2203,161414.08
2204,174624.58
2205,123506.93
2206,146114.27
2207,209022.06
2208,231294.31
2209,218435.81
2210,122930.766
2211,113433.445
2212,115016.055
2213,102140.05
2214,143862.73
2215,114208.07
2216,149435.75
2217,87888.46
2218,91444.55
2219,81603.81
2220,91043.945
2221,343510.4
2222,268595.3
2223,301614.78
2224,221061.66
2225,131182.11
2226,212363.14
2227,202982.39
2228,306914.3
2229,247585.55
2230,167972.84
2231,216923.06
2232,179980.78
2233,185336.58
2234,253079.16
2235,230309.03
2236,270847.6
2237,334393.62
2238,202686.5
2239,106471.74
2240,161528.33
2241,164732.73
2242,131991.89
2243,128364.19
2244,96226.484
2245,98533.9
2246,139277.86
2247,107043.44
2248,123575.055
2249,126304.38
2250,134555.06
2251,114027.62
2252,187142.66
2253,170745.69
2254,182996.81
2255,197117.34
2256,184054.83
2257,207118.27
2258,166845.33
2259,180996.61
2260,164430.5
2261,194375.8
2262,231520.45
2263,361440.94
2264,404007.84
2265,174366.28
2266,294123.88
2267,353262.0
2268,395156.38
2269,147556.27
2270,186967.62
2271,235665.16
2272,199906.8
2273,163136.75
2274,175935.05
2275,174264.05
2276,182028.8
2277,196929.16
2278,142482.16
2279,127862.78
2280,104846.39
2281,184680.94
2282,192860.19
2283,102656.73
2284,112698.85
2285,146911.45
2286,127460.14
2287,345675.2
2288,271471.2
2289,331085.0
2290,425317.0
2291,342170.97
2292,415452.44
2293,434668.22
2294,420786.1
2295,441124.56
2296,249736.73
2297,338565.38
2298,296140.38
2299,394707.53
2300,320414.4
2301,293552.22
2302,239438.86
2303,231258.05
2304,232367.47
2305,173956.12
2306,176586.97
2307,192953.56
2308,208730.19
2309,277704.84
2310,204720.8
2311,185964.31
2312,170191.8
2313,172507.47
2314,177677.56
2315,177322.38
2316,200036.12
2317,182279.53
2318,178502.97
2319,182876.8
2320,186257.88
2321,248094.45
2322,164005.8
2323,186936.34
2324,167674.81
2325,208071.47
2326,169666.78
2327,207414.88
2328,225917.81
2329,184615.23
2330,176580.98
2331,360112.5
2332,391443.94
2333,318606.06
2334,263459.34
2335,290342.47
2336,325661.53
2337,213894.06
2338,283534.25
2339,222556.53
2340,399188.25
2341,204257.22
2342,233832.33
2343,221929.3
2344,232339.23
2345,234202.4
2346,216875.67
2347,206097.06
2348,235976.53
2349,168782.73
2350,298294.88
2351,258495.97
2352,251263.06
2353,257190.38
2354,123826.47
2355,138189.86
2356,152446.61
2357,199298.6
2358,193718.39
2359,126862.65
2360,119405.98
2361,145837.22
2362,264605.3
2363,141828.23
2364,154903.97
2365,236458.14
2366,194872.89
2367,205678.39
2368,207881.47
2369,213144.05
2370,176237.73
2371,168985.28
2372,186880.19
2373,283701.44
2374,288738.16
2375,232911.3
2376,276479.25
2377,340540.12
2378,146561.27
2379,211976.22
2380,146400.19
2381,158177.31
2382,196757.5
2383,205318.64
2384,246897.19
2385,166655.83
2386,138864.86
2387,132820.05
2388,93203.36
2389,129848.18
2390,148350.58
2391,143428.7
2392,116577.53
2393,166795.42
2394,152457.12
2395,211912.03
2396,145062.16
2397,225825.4
2398,133322.86
2399,61073.043
2400,62918.84
2401,112807.08
2402,135726.55
2403,124708.625
2404,147600.56
2405,169147.97
2406,140115.47
2407,131850.38
2408,143949.61
2409,125863.555
2410,166071.39
2411,119416.85
2412,148686.72
2413,130426.84
2414,140013.19
2415,123043.03
2416,129171.13
2417,131358.56
2418,126261.52
2419,126977.04
2420,120094.336
2421,141094.97
2422,113299.945
2423,124114.85
2424,148586.3
2425,223660.58
2426,125917.91
2427,134424.4
2428,174910.16
2429,113801.55
2430,133661.11
2431,103962.87
2432,139446.16
2433,153215.06
2434,138546.14
2435,155843.3
2436,113292.24
2437,116207.69
2438,128394.305
2439,117111.2
2440,119495.27
2441,94257.02
2442,99476.336
2443,127099.15
2444,131484.3
2445,86814.92
2446,142811.0
2447,183565.0
2448,142915.1
2449,106583.88
2450,152572.58
2451,126718.65
2452,203810.92
2453,97254.7
2454,125691.195
2455,111344.08
2456,137972.36
2457,125491.75
2458,122748.336
2459,112706.22
2460,138891.64
2461,120978.96
2462,135768.55
2463,120242.93
2464,183467.7
2465,137508.56
2466,112187.82
2467,142427.47
2468,85802.6
2469,88289.74
2470,178245.55
2471,194983.64
2472,175481.12
2473,115618.89
2474,94840.3
2475,214083.06
2476,121357.875
2477,130146.016
2478,154237.55
2479,108607.23
2480,154268.23
2481,122347.09
2482,134460.62
2483,114411.78
2484,126062.67
2485,124963.54
2486,152981.05
2487,177478.02
2488,152721.03
2489,152768.33
2490,152827.39
2491,94260.04
2492,184909.83
2493,158464.81
2494,157876.27
2495,89546.18
2496,228040.19
2497,143879.39
2498,110153.58
2499,96394.805
2500,132661.62
2501,134433.94
2502,136722.89
2503,100854.375
2504,178844.55
2505,218972.4
2506,252856.12
2507,283320.72
2508,246006.47
2509,222748.61
2510,220310.77
2511,181403.23
2512,209019.53
2513,215637.39
2514,245145.75
2515,155342.52
2516,167313.44
2517,140824.6
2518,145136.14
2519,231157.89
2520,213581.25
2521,190689.83
2522,225459.11
2523,120472.95
2524,143544.2
2525,150174.27
2526,142141.92
2527,115444.14
2528,125246.5
2529,134967.12
2530,125776.87
2531,253262.67
2532,222756.48
2533,196296.9
2534,229740.97
2535,305408.3
2536,223588.78
2537,229689.6
2538,188919.22
2539,186644.33
2540,181852.23
2541,181617.97
2542,162334.44
2543,128604.14
2544,126464.11
2545,137810.9
2546,132563.86
2547,145571.77
2548,150963.22
2549,157927.88
2550,220869.84
2551,144202.5
2552,124024.6
2553,83345.25
2554,97696.21
2555,125310.11
2556,104852.76
2557,112087.41
2558,152033.31
2559,134031.12
2560,145240.88
2561,139975.75
2562,129770.49
2563,153749.77
2564,187851.31
2565,144639.88
2566,159682.22
2567,126996.85
2568,202910.31
2569,204499.42
2570,120267.51
2571,171506.48
2572,162396.62
2573,214204.52
2574,278295.3
2575,131844.0
2576,120066.38
2577,159763.83
2578,86246.24
2579,77831.07
2580,118932.9
2581,133784.05
2582,125516.17
2583,275428.38
2584,170786.5
2585,186409.84
2586,201922.17
2587,200655.97
2588,141994.61
2589,151131.23
2590,218265.11
2591,227035.78
2592,216574.83
2593,254992.69
2594,167412.73
2595,195151.83
2596,319078.1
2597,183130.34
2598,273062.7
2599,322646.06
2600,200995.2
2601,145590.05
2602,79156.03
2603,94503.34
2604,86563.47
2605,76175.4
2606,150859.03
2607,185335.83
2608,208867.67
2609,172500.69
2610,114029.16
2611,137232.31
2612,152605.42
2613,134560.55
2614,128228.31
2615,155719.39
2616,148044.08
2617,180847.25
2618,208467.44
2619,190544.55
2620,188067.75
2621,184249.4
2622,191134.95
2623,247440.17
2624,300744.44
2625,276339.25
2626,176597.16
2627,164773.25
2628,420553.06
2629,521589.16
2630,369257.1
2631,461571.66
2632,406601.2
2633,315436.38
2634,381203.6
2635,156320.66
2636,189557.0
2637,183146.05
2638,241690.31
2639,182519.86
2640,161922.8
2641,107786.09
2642,196801.86
2643,105440.33
2644,128387.64
2645,99962.195
2646,94647.95
2647,101567.59
2648,148233.98
2649,146366.5
2650,142401.34
2651,148428.25
2652,446015.38
2653,237259.83
2654,254196.94
2655,372165.12
2656,324394.12
2657,315666.34
2658,295227.3
2659,311482.5
2660,370325.8
2661,322768.3
2662,328477.22
2663,274042.2
2664,273295.4
2665,322467.7
2666,282452.78
2667,157914.1
2668,169862.67
2669,175132.77
2670,275606.9
2671,176802.48
2672,181555.12
2673,210632.53
2674,209211.86
2675,170782.25
2676,186302.61
2677,197616.7
2678,260565.66
2679,283732.53
2680,288914.47
2681,436628.53
2682,307336.47
2683,545401.1
2684,308232.06
2685,333099.25
2686,247367.83
2687,295093.66
2688,211318.62
2689,203544.88
2690,371046.62
2691,189304.31
2692,127387.92
2693,181422.55
2694,117082.32
2695,185782.7
2696,182231.2
2697,187377.39
2698,189108.64
2699,171529.7
2700,168792.69
2701,147612.98
2702,114647.805
2703,134648.95
2704,143339.84
2705,124104.07
2706,119216.23
2707,127342.37
2708,132534.14
2709,112692.1
2710,126792.44
2711,296349.16
2712,375546.66
2713,170036.2
2714,146345.84
2715,167712.7
2716,148640.19
2717,184607.12
2718,215360.25
2719,157295.27
2720,170951.8
2721,138354.81
2722,158725.61
2723,148559.52
2724,128050.53
2725,134589.12
2726,145041.23
2727,172375.83
2728,167393.53
2729,160850.02
2730,142070.62
2731,126967.23
2732,123231.41
2733,156688.97
2734,131061.805
2735,134860.28
2736,154683.92
2737,121501.555
2738,127212.625
2739,159940.92
2740,142020.86
2741,148521.27
2742,150804.38
2743,149115.08
2744,155623.02
2745,135339.02
2746,132880.98
2747,158691.97
2748,122931.74
2749,129636.36
2750,134516.42
2751,137088.7
2752,211737.11
2753,146277.08
2754,231261.25
2755,129113.234
2756,102242.836
2757,78005.67
2758,88577.93
2759,161016.25
2760,138251.55
2761,146436.12
2762,144478.9
2763,188286.6
2764,163870.61
2765,262175.72
2766,137546.69
2767,97646.17
2768,125624.375
2769,135639.92
2770,142267.64
2771,114872.414
2772,118063.47
2773,169774.6
2774,137935.39
2775,119979.76
2776,130799.15
2777,142425.42
2778,107067.7
2779,141319.39
2780,101406.35
2781,102363.77
2782,99564.44
2783,110664.45
2784,128337.74
2785,146839.28
2786,76763.42
2787,116698.17
2788,81738.2
2789,186210.56
2790,95615.7
2791,112732.7
2792,66107.68
2793,169671.25
2794,100553.28
2795,117387.32
2796,103152.695
2797,198287.1
2798,116874.07
2799,121437.34
2800,74291.74
2801,115695.55
2802,130111.73
2803,151339.58
2804,141413.12
2805,103892.53
2806,86273.086
2807,158585.81
2808,152051.12
2809,132858.48
2810,133468.62
2811,151994.72
2812,151556.05
2813,148248.72
2814,148937.4
2815,102220.09
2816,238977.12
2817,154186.95
2818,134351.23
2819,179425.58
2820,137097.69
2821,108424.81
2822,198615.92
2823,272736.12
2824,180801.66
2825,163082.1
2826,126041.02
2827,137227.23
2828,227962.28
2829,191174.67
2830,226350.34
2831,181833.55
2832,239327.06
2833,301942.4
2834,210940.53
2835,218431.2
2836,186872.58
2837,153044.1
2838,140268.12
2839,182034.81
2840,198334.83
2841,204048.02
2842,223581.47
2843,157295.08
2844,160398.06
2845,116672.836
2846,211441.42
2847,203311.83
2848,223063.77
2849,202080.89
2850,308518.25
2851,234914.77
2852,231433.61
2853,231743.89
2854,140870.42
2855,205447.89
2856,200672.56
2857,184612.52
2858,193716.19
2859,126968.37
2860,129579.766
2861,127200.25
2862,189754.72
2863,122404.59
2864,250152.06
2865,138431.36
2866,132231.23
2867,95016.836
2868,116972.87
2869,106523.125
2870,131112.39
2871,79048.59
2872,64038.805
2873,102884.64
2874,132649.7
2875,115983.65
2876,155154.11
2877,147385.08
2878,163921.05
2879,135622.27
2880,95319.12
2881,157773.5
2882,172188.67
2883,192183.38
2884,196984.64
2885,186777.5
2886,211041.52
2887,101851.85
2888,126272.5
2889,61388.43
2890,91116.555
2891,139906.55
2892,64024.137
2893,92883.04
2894,62578.31
2895,312580.22
2896,287140.22
2897,212751.17
2898,152458.31
2899,211757.17
2900,157931.47
2901,211556.03
2902,189406.4
2903,332870.1
2904,323459.2
2905,103146.055
2906,194237.1
2907,115360.125
2908,131488.83
2909,159940.78
2910,78865.695
2911,76289.734
2912,144468.69
2913,88182.1
2914,73292.62
2915,79046.07
2916,82537.43
2917,158882.66
2918,116161.65
2919,216301.4
